Product_id,Brand_id,Product_name,Product_stock,Product_isActive,typeofMedicine
"2521","7124","Activert 16mg Tablet","5","TRUE","allopathy"
"2522","7155","Azimax XL 200mg/5ml Dry Syrup","5","TRUE","allopathy"
"2523","6574","Arbitel-CT 80 Tablet","5","TRUE","allopathy"
"2524","6945","Atoxim 200mg Tablet","5","TRUE","allopathy"
"2525","6270","Amset 5mg Tablet","5","TRUE","allopathy"
"2526","6837","Apexitra 100 Capsule","5","TRUE","allopathy"
"2527","7434","Alevo 750 Tablet","5","TRUE","allopathy"
"2528","5402","Aclovin-SP Tablet","5","TRUE","allopathy"
"2529","6865","Apigrow Syrup","5","TRUE","allopathy"
"2530","6976","Amypress 10mg Tablet","5","TRUE","allopathy"
"2531","6353","Austomentin 625 Tablet","5","TRUE","allopathy"
"2532","6192","Amoxyvon 500mg/125mg Tablet","5","TRUE","allopathy"
"2533","3963","Asterab DSR Capsule","5","TRUE","allopathy"
"2534","3813","Aziz 500mg Tablet","5","TRUE","allopathy"
"2535","7575","Azith 500mg Tablet","5","TRUE","allopathy"
"2536","4938","Adina C Gel","5","TRUE","allopathy"
"2537","2297","Acerac SP 100mg/325mg/15mg Tablet","5","TRUE","allopathy"
"2538","7137","Acderm Cream","5","TRUE","allopathy"
"2539","1462","Aculife Sterile Water for injection","5","TRUE","allopathy"
"2540","7037","Alzex 0.25mg Tablet","5","TRUE","allopathy"
"2541","4064","AP Fast SP Tablet","5","TRUE","allopathy"
"2542","6662","Apetiz Plus Syrup","5","TRUE","allopathy"
"2543","6814","Augmin 625 Tablet","5","TRUE","allopathy"
"2544","5289","Abnex Forte 10mg/120mg/200mg Tablet","5","TRUE","allopathy"
"2545","1393","Amrizol-DSR Capsule","5","TRUE","allopathy"
"2546","1755","Axokine Injection","5","TRUE","allopathy"
"2547","7001","Atornet F 10mg/145mg Tablet","5","TRUE","allopathy"
"2548","6429","Amlod L 5 mg/5 mg Tablet","5","TRUE","allopathy"
"2549","5108","Afs 3 Kit","5","TRUE","allopathy"
"2550","4900","Acetate P 100mg/325mg Tablet","5","TRUE","allopathy"
"2551","7488","Atenex 25mg Tablet","5","TRUE","allopathy"
"2552","4395","Alerfri P Syrup","5","TRUE","allopathy"
"2553","6322","Andol Injection","5","TRUE","allopathy"
"2554","4354","Alertac-A Tablet","5","TRUE","allopathy"
"2555","7386","Azita 500mg Tablet","5","TRUE","allopathy"
"2556","2802","Alfucare 10 Tablet ER","5","TRUE","allopathy"
"2557","7645","Amlox 250 Tablet DT","5","TRUE","allopathy"
"2558","6168","Abolish M Tablet","5","TRUE","allopathy"
"2559","5742","Adjoint gm Tablet","5","TRUE","allopathy"
"2560","4988","Ablife M 200mg/10mg Tablet","5","TRUE","allopathy"
"2561","7645","Actihair 5mg/5mg Tablet","5","TRUE","allopathy"
"2562","7434","Alkof Junior Syrup","5","TRUE","allopathy"
"2563","6654","Azicin 500mg Tablet","5","TRUE","allopathy"
"2564","4780","Aceros SP 100mg/325mg/15mg Tablet","5","TRUE","allopathy"
"2565","6248","Azidac 500mg Tablet","5","TRUE","allopathy"
"2566","7390","Artiflo 2 Tablet","5","TRUE","allopathy"
"2567","7232","Amfocin Cream","5","TRUE","allopathy"
"2568","4593","Acetamol P 100mg/325mg Tablet","5","TRUE","allopathy"
"2569","6098","Aricep 23 SR Tablet","5","TRUE","allopathy"
"2570","7344","Amchek-Z Tablet","5","TRUE","allopathy"
"2571","7232","Atorfit 40 Tablet","5","TRUE","allopathy"
"2572","5220","Arirazo 5mg Tablet MD","5","TRUE","allopathy"
"2573","6969","Artacil 100mg/ml Injection","5","TRUE","allopathy"
"2574","6171","Aldase-D 50mg/10mg Tablet","5","TRUE","allopathy"
"2575","7488","Aztreo 1gm Injection","5","TRUE","allopathy"
"2576","6961","Albid 400mg Tablet","5","TRUE","allopathy"
"2577","7444","Afen SP Tablet","5","TRUE","allopathy"
"2578","5951","ASP 100mg/325mg/15mg Tablet","5","TRUE","allopathy"
"2579","7307","Ampirok 375mg Tablet","5","TRUE","allopathy"
"2580","6853","Amipace 100 Tablet","5","TRUE","allopathy"
"2581","6615","Allerzine 10mg Tablet","5","TRUE","allopathy"
"2582","7042","Axis 250mg Tablet DT","5","TRUE","allopathy"
"2583","6974","Atecard 25 Tablet","5","TRUE","allopathy"
"2584","5034","Amleod 5mg Tablet","5","TRUE","allopathy"
"2585","7304","Add App 4mg Tablet","5","TRUE","allopathy"
"2586","5774","Azibest 100 Suspension","5","TRUE","allopathy"
"2587","7050","Ampilin 1gm Injection","5","TRUE","allopathy"
"2588","6437","Aurinorm 5 mg/2.5 mg Tablet","5","TRUE","allopathy"
"2589","6030","Azex 500mg Tablet","5","TRUE","allopathy"
"2590","6973","Alpha D3 0.5mcg Capsule","5","TRUE","allopathy"
"2591","7280","Abhope 50mg Injection","5","TRUE","allopathy"
"2592","3605","Apidine Eye Drop","5","TRUE","allopathy"
"2593","7434","Albekem 400mg Tablet","5","TRUE","allopathy"
"2594","4372","Aspira 100mg/500mg Tablet","5","TRUE","allopathy"
"2595","6688","Alnacort 6mg Tablet","5","TRUE","allopathy"
"2596","6574","Astin CV 20 Capsule","5","TRUE","allopathy"
"2597","6974","Althrocin Forte 250mg Syrup","5","TRUE","allopathy"
"2598","6354","Apan DSR 10 mg/20 mg Capsule","5","TRUE","allopathy"
"2599","3179","Auriase 5mg Tablet","5","TRUE","allopathy"
"2600","4259","Apgesic Tablet","5","TRUE","allopathy"
"2601","7254","Aminosteril Infusion","5","TRUE","allopathy"
"2602","6586","Azcor 500mg Tablet","5","TRUE","allopathy"
"2603","7155","Azimax 100mg Tablet DT","5","TRUE","allopathy"
"2604","7161","Amtas Prp Tablet","5","TRUE","allopathy"
"2605","7107","Amloz 2.5 Tablet","5","TRUE","allopathy"
"2606","6969","Aneket 50mg Injection","5","TRUE","allopathy"
"2607","4752","Azaprin Tablet","5","TRUE","allopathy"
"2608","6883","Amilip 5mg Tablet","5","TRUE","allopathy"
"2609","4916","Arophyll-M Tablet SR","5","TRUE","allopathy"
"2610","1757","Awarene T PF Eye Drop","5","TRUE","allopathy"
"2611","6535","Adilan 10 Tablet","5","TRUE","allopathy"
"2612","7570","Azure 500mg Tablet","5","TRUE","allopathy"
"2613","3833","Allergica 180mg Tablet","5","TRUE","allopathy"
"2614","7037","Alidil M 5 mg/10 mg Tablet","5","TRUE","allopathy"
"2615","6740","Acdap Duo Gel","5","TRUE","allopathy"
"2616","6237","Acemax P Tablet","5","TRUE","allopathy"
"2617","5007","Aceezone P Tablet","5","TRUE","allopathy"
"2618","6823","Amipox-H Tablet","5","TRUE","allopathy"
"2619","6959","Acegaba ME 300mg/500mcg Tablet","5","TRUE","allopathy"
"2620","7232","Aclomet-XL 25 Tablet","5","TRUE","allopathy"
"2621","5954","Amitril Plus 12.5 mg/5 mg Tablet","5","TRUE","allopathy"
"2622","7240","Antigrain Tablet","5","TRUE","allopathy"
"2623","7280","Anafortan DS   50 mg/500 mg Tablet","5","TRUE","allopathy"
"2624","3605","Appamide Plus Eye Drop","5","TRUE","allopathy"
"2625","6470","Ambulax-ET Tablet","5","TRUE","allopathy"
"2626","7488","Acebrofact LM Tablet","5","TRUE","allopathy"
"2627","7077","Azobat 500mg Tablet","5","TRUE","allopathy"
"2628","4932","Alfuflo 10mg Tablet ER","5","TRUE","allopathy"
"2629","6800","Aclodoc PMR 100mg/325mg/250mg Tablet","5","TRUE","allopathy"
"2630","7155","Alerid-D Syrup","5","TRUE","allopathy"
"2631","7361","Alphadopa L Tablet","5","TRUE","allopathy"
"2632","6451","Afitra 100 Capsule","5","TRUE","allopathy"
"2633","6430","Acnemute Gel","5","TRUE","allopathy"
"2634","5923","Azital-LB 500 Tablet","5","TRUE","allopathy"
"2635","7645","Amicet Syrup","5","TRUE","allopathy"
"2636","5954","Amitril 25mg Tablet","5","TRUE","allopathy"
"2637","5362","Algaba M 750mcg/75mg Tablet","5","TRUE","allopathy"
"2638","5163","Atorem 20mg Tablet","5","TRUE","allopathy"
"2639","5936","Azpar-SP Tablet","5","TRUE","allopathy"
"2640","7434","Amitax 250mg Injection","5","TRUE","allopathy"
"2641","7434","Alkof Syrup","5","TRUE","allopathy"
"2642","7645","Aliclair 250mg Tablet","5","TRUE","allopathy"
"2643","7088","Amikamac 100mg Injection","5","TRUE","allopathy"
"2644","11","Acewin Plus 100mg/500mg Tablet","5","TRUE","allopathy"
"2645","7306","Ambulex M Tablet","5","TRUE","allopathy"
"2646","3600","Affocal-CT Softgel","5","TRUE","allopathy"
"2647","7402","AZIDUS 500 MG TABLET","5","TRUE","allopathy"
"2648","7240","Azolet 50mg Tablet","5","TRUE","allopathy"
"2649","6453","Axn 500mg Tablet","5","TRUE","allopathy"
"2650","5155","Amoclave  DS  Syrup","5","TRUE","allopathy"
"2651","4426","Atrovin Nasal Drops","5","TRUE","allopathy"
"2652","7390","Augpen 300mg Injection","5","TRUE","allopathy"
"2653","7242","Acecloder SP 100mg/325mg/15mg Tablet","5","TRUE","allopathy"
"2654","7193","Azid 250mg Tablet","5","TRUE","allopathy"
"2655","4935","Avert 16 Tablet","5","TRUE","allopathy"
"2656","3605","ART Eye Drop","5","TRUE","allopathy"
"2657","6462","Azom 500mg Injection","5","TRUE","allopathy"
"2658","6969","Ablu 50mg Tablet","5","TRUE","allopathy"
"2659","2687","Alde Plus Tablet","5","TRUE","allopathy"
"2660","6254","Altonil LS 5 Tablet","5","TRUE","allopathy"
"2661","7009","Aim7 30mg/15mg/500mg Tablet XR","5","TRUE","allopathy"
"2662","5291","Amucoe 200 SR Tablet","5","TRUE","allopathy"
"2663","5156","Alzam 0.5mg Tablet","5","TRUE","allopathy"
"2664","6842","Afasma-SR Tablet","5","TRUE","allopathy"
"2665","4805","Axonorm Capsule","5","TRUE","allopathy"
"2666","2958","Aldep 10mg Tablet","5","TRUE","allopathy"
"2667","7280","Asmapax Depot Tablet","5","TRUE","allopathy"
"2668","6950","Azifine 100mg/5ml Suspension","5","TRUE","allopathy"
"2669","7386","Atrox 150mg Tablet","5","TRUE","allopathy"
"2670","7009","Atorsave Gold 75mg/10mg/75mg Capsule","5","TRUE","allopathy"
"2671","6715","Amul 50mg Tablet","5","TRUE","allopathy"
"2672","7467","Acenac S 100 mg/15 mg Tablet","5","TRUE","allopathy"
"2673","3823","Anatrol Forte Tablet","5","TRUE","allopathy"
"2674","1412","Allermin M 5mg/10mg Tablet","5","TRUE","allopathy"
"2675","7161","Albutas 20% Injection","5","TRUE","allopathy"
"2676","7281","Arip MT 30 Tablet","5","TRUE","allopathy"
"2677","7488","Actibile 450 SR Tablet","5","TRUE","allopathy"
"2678","4629","Amitag 10mg Tablet","5","TRUE","allopathy"
"2679","5138","Anshicet M 5mg/10mg Tablet","5","TRUE","allopathy"
"2680","6584","Allermed-M 5mg/10mg Tablet","5","TRUE","allopathy"
"2681","6177","Accunac-SP Tablet","5","TRUE","allopathy"
"2682","6616","Azivent 100mg Rediuse Oral Suspension","5","TRUE","allopathy"
"2683","6634","Aquadol Spas Tablet","5","TRUE","allopathy"
"2684","7645","Alcinac-P Oral Suspension","5","TRUE","allopathy"
"2685","1868","Azfex M 120mg/10mg Tablet","5","TRUE","allopathy"
"2686","7311","Aziwin 250 Tablet","5","TRUE","allopathy"
"2687","7232","Atorstin 10mg Tablet","5","TRUE","allopathy"
"2688","5724","Acynac P 100mg/500mg Tablet","5","TRUE","allopathy"
"2689","4593","Acetamol-SP Tablet","5","TRUE","allopathy"
"2690","7056","Aspirose 10mg/75mg Capsule","5","TRUE","allopathy"
"2691","7533","Afinitor 10mg Tablet","5","TRUE","allopathy"
"2692","7434","Alerta Injection","5","TRUE","allopathy"
"2693","5774","Azibest 200mg/5ml Suspension","5","TRUE","allopathy"
"2694","2509","Acbro N 100mg/600mg Tablet","5","TRUE","allopathy"
"2695","1919","Adaqueen 0.1% Gel","5","TRUE","allopathy"
"2696","7281","Altipod 200mg Tablet","5","TRUE","allopathy"
"2697","6172","AL 5mg Tablet","5","TRUE","allopathy"
"2698","6911","Adcyclo Tablet","5","TRUE","allopathy"
"2699","5526","Azilet 500mg Tablet","5","TRUE","allopathy"
"2700","3304","ACE 2.5mg Tablet","5","TRUE","allopathy"
"2701","3868","Airflow HD Tablet","5","TRUE","allopathy"
"2702","6574","Amlong CT Tablet","5","TRUE","allopathy"
"2703","6410","Acipsor 10mg Capsule","5","TRUE","allopathy"
"2704","7402","Augmed DDS Oral Suspension","5","TRUE","allopathy"
"2705","6385","Acloboot 100mg Tablet","5","TRUE","allopathy"
"2706","6633","Arofen Plus Gel","5","TRUE","allopathy"
"2707","7371","Aztor Asp 150 Capsule","5","TRUE","allopathy"
"2708","6871","Aclofen MR Tablet","5","TRUE","allopathy"
"2709","2941","Allerone Syrup","5","TRUE","allopathy"
"2710","1389","Acefast 100mg/15mg Tablet","5","TRUE","allopathy"
"2711","6697","Atenopress AT 5mg/50mg Tablet","5","TRUE","allopathy"
"2712","7155","Azimax XL 100mg/5ml Dry Syrup","5","TRUE","allopathy"
"2713","6697","Acebloc P 100 mg/500 mg Tablet","5","TRUE","allopathy"
"2714","7344","ATM XL 200mg/5ml Syrup","5","TRUE","allopathy"
"2715","3605","Aflox D Eye Drop","5","TRUE","allopathy"
"2716","5220","Acegaba 400mg Tablet","5","TRUE","allopathy"
"2717","7088","Amlovas S 2.5mg Tablet","5","TRUE","allopathy"
"2718","7535","Ambril Syrup","5","TRUE","allopathy"
"2719","6237","Afderm Plus Cream","5","TRUE","allopathy"
"2720","958","Abnor Capsule","5","TRUE","allopathy"
"2721","6037","Alkadip Oral Liquid","5","TRUE","allopathy"
"2722","4395","Alerfri CC 2 mg/500 mg/10 mg Tablet","5","TRUE","allopathy"
"2723","7434","Almetfor 500mg Tablet","5","TRUE","allopathy"
"2724","7371","Alfence Tablet","5","TRUE","allopathy"
"2725","4992","Asozyme Syrup","5","TRUE","allopathy"
"2726","2606","Amoxy Bill-LB 625 Tablet","5","TRUE","allopathy"
"2727","3571","Amizu 5mg Tablet","5","TRUE","allopathy"
"2728","4934","ABfol Tablet","5","TRUE","allopathy"
"2729","7161","Asprito 10 Tablet","5","TRUE","allopathy"
"2730","5426","Acijen-SP Tablet","5","TRUE","allopathy"
"2731","1999","Alpramed 0.25mg Tablet","5","TRUE","allopathy"
"2732","7573","Aldol Tablet","5","TRUE","allopathy"
"2733","7503","Acemol SP 100mg/325mg/15mg Tablet","5","TRUE","allopathy"
"2734","7597","Alervo M 5mg/10mg Tablet","5","TRUE","allopathy"
"2735","6697","Ampilox CV DDS Syrup","5","TRUE","allopathy"
"2736","4605","Accetiz 100 mg/2 mg Tablet","5","TRUE","allopathy"
"2737","6296","Aeovit-Q10 Softgel Capsule","5","TRUE","allopathy"
"2738","7145","Anate 500 mg/125 mg Tablet","5","TRUE","allopathy"
"2739","1838","Aponerv + Tablet","5","TRUE","allopathy"
"2740","6697","Ampilox-LB Capsule","5","TRUE","allopathy"
"2741","7434","Apriset Kit","5","TRUE","allopathy"
"2742","2397","Acepain SP Tablet","5","TRUE","allopathy"
"2743","6937","Afanat 20 Tablet","5","TRUE","allopathy"
"2744","5162","Alersin-Total Tablet SR","5","TRUE","allopathy"
"2745","4879","ALCON Oral Drops","5","TRUE","allopathy"
"2746","5892","Acip-MR Tablet","5","TRUE","allopathy"
"2747","6135","Advastat 20 Tablet","5","TRUE","allopathy"
"2748","2411","Alidox LB 100mg Tablet","5","TRUE","allopathy"
"2749","7232","Aphexine O 200mg/200mg Tablet","5","TRUE","allopathy"
"2750","5706","Aceked-SP Tablet","5","TRUE","allopathy"
"2751","6853","Acemiz Plus Oral Suspension","5","TRUE","allopathy"
"2752","7009","Atorsave EZ 10 Tablet","5","TRUE","allopathy"
"2753","7371","Afenak Plus MR Tablet","5","TRUE","allopathy"
"2754","6334","Antagit DS Oral Gel","5","TRUE","allopathy"
"2755","6884","Acidcure Syrup","5","TRUE","allopathy"
"2756","6096","Acelopara Oral Suspension","5","TRUE","allopathy"
"2757","7434","Algat Eye Drop","5","TRUE","allopathy"
"2758","174","Acelo 100mg Tablet","5","TRUE","allopathy"
"2759","846","Alcure FM 10mg/120mg Tablet","5","TRUE","allopathy"
"2760","3196","Agidol Plus 1.5mg Tablet","5","TRUE","allopathy"
"2761","6497","Azolam 0.5mg Tablet","5","TRUE","allopathy"
"2762","7535","Alorex Cream","5","TRUE","allopathy"
"2763","6672","Almocef 200mg Tablet","5","TRUE","allopathy"
"2764","6800","Amlopen 5mg Tablet","5","TRUE","allopathy"
"2765","7088","Algesia 200mg Tablet SR","5","TRUE","allopathy"
"2766","4072","Acedol Plus 100mg/325mg Tablet","5","TRUE","allopathy"
"2767","5163","Azilura 40 Tablet","5","TRUE","allopathy"
"2768","6496","Amijoy 50 Tablet","5","TRUE","allopathy"
"2769","3959","ATROCHLOR D EYE DROP","5","TRUE","allopathy"
"2770","5305","Aminodrip Infusion","5","TRUE","allopathy"
"2771","1748","Agmitra 200mg Capsule","5","TRUE","allopathy"
"2772","4051","Alfaren 200mg Tablet","5","TRUE","allopathy"
"2773","6257","Azenate Nasal Spray","5","TRUE","allopathy"
"2774","6446","Azibact 500mg Tablet","5","TRUE","allopathy"
"2775","6959","Asomex-OH Tablet","5","TRUE","allopathy"
"2776","6969","Aztrone 1gm Injection","5","TRUE","allopathy"
"2777","6548","Alfagaba NT 300 mg/10 mg Tablet","5","TRUE","allopathy"
"2778","7181","Apipro Syrup","5","TRUE","allopathy"
"2779","6475","Amitreat 10mg Tablet","5","TRUE","allopathy"
"2780","6735","Avocort 6mg Tablet","5","TRUE","allopathy"
"2781","7088","Alenost 70mg Tablet","5","TRUE","allopathy"
"2782","2889","AA 5 Tablet","5","TRUE","allopathy"
"2783","5564","Arifix 200mg Tablet DT","5","TRUE","allopathy"
"2784","4292","Aquashine 24 Tablet","5","TRUE","allopathy"
"2785","4728","Allernec-LC Tablet","5","TRUE","allopathy"
"2786","2350","Almont FX 10mg/120mg Tablet","5","TRUE","allopathy"
"2787","104","AZT 500 Tablet","5","TRUE","allopathy"
"2788","6342","Amidep 25mg Tablet","5","TRUE","allopathy"
"2789","6297","Acer P 100mg/325mg Tablet","5","TRUE","allopathy"
"2790","6974","Albrim Lst Eye Drop","5","TRUE","allopathy"
"2791","6961","Aldo 2.5mg Tablet","5","TRUE","allopathy"
"2792","7371","Aquamide 20 mg/50 mg Tablet","5","TRUE","allopathy"
"2793","6734","Ace 100mg Tablet","5","TRUE","allopathy"
"2794","6248","Acenac Plus 100mg/325mg Tablet","5","TRUE","allopathy"
"2795","5895","Arcopan D 10mg/40mg Tablet","5","TRUE","allopathy"
"2796","3454","Asta 10mg Tablet","5","TRUE","allopathy"
"2797","5559","Anset 2mg Injection","5","TRUE","allopathy"
"2798","6672","Almocef O 200 mg/200 mg Tablet","5","TRUE","allopathy"
"2799","6120","Arden MF Oral Suspension","5","TRUE","allopathy"
"2800","3594","Anavilda M500 Tablet","5","TRUE","allopathy"
"2801","6574","Allercet 5mg/5ml Syrup","5","TRUE","allopathy"
"2802","5099","Atrmin 250mg Capsule","5","TRUE","allopathy"
"2803","7432","Acetal 100mg Tablet","5","TRUE","allopathy"
"2804","7416","Agufast-CV 625 Tablet","5","TRUE","allopathy"
"2805","6105","Apriglim-MV 203 Tablet SR","5","TRUE","allopathy"
"2806","5829","Azo 500mg Tablet","5","TRUE","allopathy"
"2807","2950","Aclog-SP Tablet","5","TRUE","allopathy"
"2808","6463","Aclopas Tablet","5","TRUE","allopathy"
"2809","6257","Aziforce 500mg Tablet","5","TRUE","allopathy"
"2810","7488","Activa Plus Tablet","5","TRUE","allopathy"
"2811","1754","Adzutus D Syrup","5","TRUE","allopathy"
"2812","6490","Alercet L 5mg Tablet","5","TRUE","allopathy"
"2813","625","Aceclobest SP 100mg/325mg/10mg Tablet","5","TRUE","allopathy"
"2814","5321","Acerut P 100mg/500mg Tablet","5","TRUE","allopathy"
"2815","4623","Ambcet 5 mg/60 mg Tablet","5","TRUE","allopathy"
"2816","4474","Angirex Tablet","5","TRUE","allopathy"
"2817","4358","Amtiva AT 5mg/50mg Tablet","5","TRUE","allopathy"
"2818","4852","Abmont LC 5mg/10mg Tablet","5","TRUE","allopathy"
"2819","1938","Almokast 5mg/10mg Tablet","5","TRUE","allopathy"
"2820","7073","Amitrip 10mg Tablet","5","TRUE","allopathy"
"2821","7192","Alwax Ear Drop","5","TRUE","allopathy"
"2822","7361","Acceclowoc MR 100 mg/500 mg/250 mg Tablet","5","TRUE","allopathy"
"2823","3907","Acidol P 100mg/500mg Tablet","5","TRUE","allopathy"
"2824","6991","Akme Clobetacon-GM Skin Cream","5","TRUE","allopathy"
"2825","6291","Azam 500mg Tablet","5","TRUE","allopathy"
"2826","7371","Artagen 250mg Tablet","5","TRUE","allopathy"
"2827","6288","Acefenac 100mg Tablet","5","TRUE","allopathy"
"2828","4117","Anxifly Tablet","5","TRUE","allopathy"
"2829","5743","Applevit PM 750mcg/75mg Capsule","5","TRUE","allopathy"
"2830","7338","Alock E TH 60mg/4mg Tablet","5","TRUE","allopathy"
"2831","7393","Angiflam SP 100mg/325mg/15mg Tablet","5","TRUE","allopathy"
"2832","6470","Ambulax-HD Tablet","5","TRUE","allopathy"
"2833","2896","Abcobal OD Capsule","5","TRUE","allopathy"
"2834","6837","Ark 100mg Tablet SR","5","TRUE","allopathy"
"2835","5628","AC Tablet","5","TRUE","allopathy"
"2836","7217","Azito 200mg/5ml Oral Suspension","5","TRUE","allopathy"
"2837","4037","Aclo 100mg Tablet","5","TRUE","allopathy"
"2838","5912","Airmont LC 5mg/10mg Tablet","5","TRUE","allopathy"
"2839","6969","Artacil 50mg Injection","5","TRUE","allopathy"
"2840","6370","Aclonac-SP Tablet","5","TRUE","allopathy"
"2841","6976","Acneris-NT Gel","5","TRUE","allopathy"
"2842","7279","Asvs Injection","5","TRUE","allopathy"
"2843","4675","Azonate Cream","5","TRUE","allopathy"
"2844","6996","Axicef 500mg Tablet","5","TRUE","allopathy"
"2845","7475","Anace-SP Tablet","5","TRUE","allopathy"
"2846","5219","Ampine 5mg Tablet","5","TRUE","allopathy"
"2847","6061","Aprilia-D 10mg/40mg Tablet","5","TRUE","allopathy"
"2848","7067","Alphacin 500mg Tablet","5","TRUE","allopathy"
"2849","6453","Aceclan Plus 100mg/500mg Tablet","5","TRUE","allopathy"
"2850","4159","Asarab-DSR Capsule","5","TRUE","allopathy"
"2851","6700","Aze Cream","5","TRUE","allopathy"
"2852","6853","Acemiz Fast 100mg/4mg Tablet","5","TRUE","allopathy"
"2853","5766","Anzipan-DSR Capsule","5","TRUE","allopathy"
"2854","7575","Asonac 100mg Tablet","5","TRUE","allopathy"
"2855","6322","Acytine Tablet","5","TRUE","allopathy"
"2856","7155","Amcold Syrup","5","TRUE","allopathy"
"2857","7155","Actorise 100 Injection","5","TRUE","allopathy"
"2858","7488","Amlodac-H Tablet","5","TRUE","allopathy"
"2859","7304","Aritomycin 500mg Tablet","5","TRUE","allopathy"
"2860","7281","Acegesic 100 mg/325 mg Tablet","5","TRUE","allopathy"
"2861","6853","Akurit Z Kid  Tablet","5","TRUE","allopathy"
"2862","4397","Adylin-PGN Tablet SR","5","TRUE","allopathy"
"2863","4076","Azilear 500mg Tablet","5","TRUE","allopathy"
"2864","7155","Acarcip 50 Tablet","5","TRUE","allopathy"
"2865","4531","Ancer LM Tablet","5","TRUE","allopathy"
"2866","7344","Alt-FM Tablet","5","TRUE","allopathy"
"2867","7155","Acarcip 25 Tablet","5","TRUE","allopathy"
"2868","6871","Agical-SG Softgel Capsule","5","TRUE","allopathy"
"2869","6006","Askof-LS Syrup","5","TRUE","allopathy"
"2870","7281","Androz 25mg Tablet","5","TRUE","allopathy"
"2871","3598","Alfolate 7.5 Tablet","5","TRUE","allopathy"
"2872","7608","ANAMOL 170 MG SUPPOSITORY","5","TRUE","allopathy"
"2873","6837","Aziclass 100mg Syrup","5","TRUE","allopathy"
"2874","5034","Acecloflam 100 mg/325 mg/250 mg Tablet","5","TRUE","allopathy"
"2875","6429","Amlod 5mg Tablet","5","TRUE","allopathy"
"2876","6974","Avanep Eye Drop","5","TRUE","allopathy"
"2877","7434","Acdof 40mg Injection","5","TRUE","allopathy"
"2878","12","Acecare-P Tablet","5","TRUE","allopathy"
"2879","7422","Aceclowal MR 100mg/325mg/250mg Tablet","5","TRUE","allopathy"
"2880","7281","Afogatran 75mg Capsule","5","TRUE","allopathy"
"2881","6276","Albamine 100mcg Tablet","5","TRUE","allopathy"
"2882","7050","Ahabir Tablet","5","TRUE","allopathy"
"2883","5564","Aricof-D Syrup","5","TRUE","allopathy"
"2884","4794","Alerlife-M Tablet","5","TRUE","allopathy"
"2885","6976","Acmacal 333mg Tablet","5","TRUE","allopathy"
"2886","6254","Alporate Syrup","5","TRUE","allopathy"
"2887","6887","Arnac SP Tablet","5","TRUE","allopathy"
"2888","7585","Acrimol Tablet","5","TRUE","allopathy"
"2889","5623","Azicof Syrup","5","TRUE","allopathy"
"2890","7434","Alceff 500mg Capsule","5","TRUE","allopathy"
"2891","7434","Amlokem AT 5 mg/50 mg Tablet","5","TRUE","allopathy"
"2892","7511","Acezit-P Tablet","5","TRUE","allopathy"
"2893","7281","Alprax 1.5mg Tablet SR","5","TRUE","allopathy"
"2894","7645","Alcinac-PG Forte Tablet SR","5","TRUE","allopathy"
"2895","5220","Arigaba 300 Tablet","5","TRUE","allopathy"
"2896","5054","Abituss DX Syrup","5","TRUE","allopathy"
"2897","6973","Atcor 20mg Tablet","5","TRUE","allopathy"
"2898","7597","Aroside D Tablet","5","TRUE","allopathy"
"2899","4259","AP-Fast Syrup","5","TRUE","allopathy"
"2900","7281","Aroff Plus Tablet","5","TRUE","allopathy"
"2901","7304","Azivista 250mg Tablet","5","TRUE","allopathy"
"2902","3620","Acelera-SP Tablet","5","TRUE","allopathy"
"2903","5116","Altrox 0.5mg Tablet","5","TRUE","allopathy"
"2904","5706","Albocef 250 Tablet","5","TRUE","allopathy"
"2905","6353","Azijet 500 Tablet","5","TRUE","allopathy"
"2906","6527","Acidip S Syrup","5","TRUE","allopathy"
"2907","6961","Alora 0.5mg Tablet","5","TRUE","allopathy"
"2908","6105","Atorica 10 Tablet","5","TRUE","allopathy"
"2909","6825","Atril 10mg Tablet","5","TRUE","allopathy"
"2910","7073","Azarid 50mg Tablet","5","TRUE","allopathy"
"2911","2079","Astharid Expectorant","5","TRUE","allopathy"
"2912","7594","Acsent Forte Tablet","5","TRUE","allopathy"
"2913","2671","Aziliz 500mg Tablet","5","TRUE","allopathy"
"2914","2073","Auffcef 500mg Tablet","5","TRUE","allopathy"
"2915","7161","Androtas Gel","5","TRUE","allopathy"
"2916","6616","Aristogyl Suspension","5","TRUE","allopathy"
"2917","5947","Ambrolite S-SF Syrup Sugar Free","5","TRUE","allopathy"
"2918","6387","Arthocare 250mg/200mg Capsule","5","TRUE","allopathy"
"2919","7311","Aclotil 75mg Tablet","5","TRUE","allopathy"
"2920","3944","Azinet 500mg Tablet","5","TRUE","allopathy"
"2921","6440","Azincure 500 Tablet","5","TRUE","allopathy"
"2922","7533","Anafranil 10mg Tablet","5","TRUE","allopathy"
"2923","6634","Atacurium 50mg Injection","5","TRUE","allopathy"
"2924","7056","Aldecef 200mg Tablet","5","TRUE","allopathy"
"2925","4807","Amital 10mg Tablet","5","TRUE","allopathy"
"2926","5163","Abura 500 Tablet","5","TRUE","allopathy"
"2927","2349","Almitak 10mg Tablet","5","TRUE","allopathy"
"2928","7161","Aztric CT 12.5 Tablet","5","TRUE","allopathy"
"2929","6800","Amlopen AT 5 mg/50 mg Tablet","5","TRUE","allopathy"
