Product_id,Product_name,Product_stock,Product_isActive,Brand_id,isactivated
8898,Cof Q DX 5mg/2mg/10mg Tablet,1,TRUE,4,0
8899,Cof Q Tablet,1,TRUE,4,0
8900,Cofdex Syrup,1,TRUE,4,0
8901,Cofenac 100mg Tablet SR,1,TRUE,4,0
8902,Cognolin 500 Tablet,1,TRUE,4,0
8903,Corvela 500mg Tablet,1,TRUE,4,0
8904,Cresar 80 AM Tablet,1,TRUE,4,0
8905,Cresar R 40mg/5mg Tablet,1,TRUE,4,0
8906,Crisanta LS Tablet,1,TRUE,4,0
8907,Cytocarb 150mg Injection,1,TRUE,4,0
8908,Cytocarb 450mg Injection,1,TRUE,4,0
8909,Cytocristin Aqueous 1mg Injection,1,TRUE,4,0
8910,Cytomid 250 Tablet,1,TRUE,4,0
8911,Cytotam 10mg Tablet,1,TRUE,4,0
8912,Cytotam 20 Tablet,1,TRUE,4,0
8913,Cytrabine 100mg Injection,1,TRUE,4,0
8914,D Fylin 400mg Tablet,1,TRUE,4,0
8915,D-Sol 400IU Drop Mango,1,TRUE,4,0
8916,D-Sol 60K Vitamin D3 Chewable Tablet Sugar Free Orange,1,TRUE,4,0
8917,D-Sol Granules,1,TRUE,4,0
8918,D-Venlor 100 Tablet ER,1,TRUE,4,0
8919,D-Venlor 50 Tablet,1,TRUE,4,0
8920,DILGARD 30MG TABLET,1,TRUE,4,0
8921,DUOVA 18MCG/9MCG INHALER,1,TRUE,4,0
8922,Dapasach 5mg Tablet,1,TRUE,4,0
8923,Daruvir 600mg Tablet,1,TRUE,4,0
8924,Daunotec 20mg Injection,1,TRUE,4,0
8925,Degatide 80 Injection,1,TRUE,4,0
8926,Dericip 231mg/69mg Tablet,1,TRUE,4,0
8927,Dericip OD 231mg/69mg Tablet,1,TRUE,4,0
8928,Dericip Retard 150 Tablet PR,1,TRUE,4,0
8929,Dericip Retard 300 Tablet PR,1,TRUE,4,0
8930,Dermicil Cream,1,TRUE,4,0
8931,Dexamon Eye Drop,1,TRUE,4,0
8932,Dexlanzol 60 Capsule DR,1,TRUE,4,0
8933,Diaglip M 5 mg/500 mg Tablet,1,TRUE,4,0
8934,Diaryl 1mg Tablet,1,TRUE,4,0
8935,Diclopara 50mg/500mg Tablet,1,TRUE,4,0
8936,Dilgard 60mg Tablet,1,TRUE,4,0
8937,Dilvas 2.5 Tablet,1,TRUE,4,0
8938,Diurem 2.5mg Tablet,1,TRUE,4,0
8939,Docetax 80mg Injection,1,TRUE,4,0
8940,Dolex Tablet DT,1,TRUE,4,0
8941,Domcet Tablet,1,TRUE,4,0
8942,Donecept M Tablet,1,TRUE,4,0
8943,Dorzox T Eye Drop,1,TRUE,4,0
8944,Dorzox T PF Eye Drop,1,TRUE,4,0
9045,Itralase SB 130mg Capsule,1,TRUE,4,0
9047,Itranox 200 Capsule,1,TRUE,4,0
9048,Jazz 0.02mg/3mg Tablet,1,TRUE,4,0
9049,Ketocip 2% Shampoo,1,TRUE,4,0
9050,Ketodrops LS Eye Drop,1,TRUE,4,0
9051,Kinetal 400mg Tablet,1,TRUE,4,0
9052,L ALERID TABLET,1,TRUE,4,0
9053,L Alerid D Tablet,1,TRUE,4,0
9054,LANSEC 30 MG CAPSULE,1,TRUE,4,0
9055,Lacopsy 200 Tablet,1,TRUE,4,0
9056,Lacsyp Syrup,1,TRUE,4,0
9057,Lametec 25 DT Tablet,1,TRUE,4,0
9058,Lametec 50 DT Tablet,1,TRUE,4,0
9059,Lametec Kid Tablet DT,1,TRUE,4,0
9060,Lamivir 150 Tablet,1,TRUE,4,0
9141,Neplawatch 0.1% Eye Drop,1,TRUE,4,0
9142,Netspan 200mg Injection,1,TRUE,4,0
9143,Netspan 300mg Injection,1,TRUE,4,0
9144,Neurocare Tablet,1,TRUE,4,0
9165,Nitarid 500mg Tablet,1,TRUE,4,0
9166,Nocold Plus 500 mg/60 mg/2.5 mg Tablet,1,TRUE,4,0
9167,Nova-D 75 Capsule DR,1,TRUE,4,0
9168,Novaclav 625 Tablet,1,TRUE,4,0
9169,Novaclox Capsule,1,TRUE,4,0
9170,Novaclox Pead Syrup,1,TRUE,4,0
9171,Novamox 125 Rediuse Oral Suspension,1,TRUE,4,0
9172,Novamox 250 Rediuse Oral Suspension,1,TRUE,4,0
9173,Novamox CV 1.2gm Injection,1,TRUE,4,0
9174,Novamox CV 200mg/28.5mg Tablet DT,1,TRUE,4,0
9175,Novamox CV 625mg Tablet,1,TRUE,4,0
9176,Novamox CV Drop,1,TRUE,4,0
9177,Novamox Oral Suspension,1,TRUE,4,0
9178,Novatax O 100mg Tablet,1,TRUE,4,0
9179,Novatax O 200mg Tablet,1,TRUE,4,0
9180,Nutrolin B Paediatric Tablet,1,TRUE,4,0
9181,Nutrolin B Syrup,1,TRUE,4,0
9182,Obitocip 10 Tablet,1,TRUE,4,0
9183,Ocu Sulf Eye Drop,1,TRUE,4,0
9184,Ocutim 0.5% Eye Drop,1,TRUE,4,0
9185,Odirox 50mg Tablet DT,1,TRUE,4,0
9186,Odivir 300 mg/250 mg/600 mg Kit,1,TRUE,4,0
9187,Odivir 300 mg/400 mg/600 mg Kit,1,TRUE,4,0
9188,Oflox 100mg Tablet DT,1,TRUE,4,0
9189,Oflox Eye Ointment,1,TRUE,4,0
9190,Oflox-D Eye Drop,1,TRUE,4,0
9191,Okacet Total 5 mg/10 mg/500 mg Tablet,1,TRUE,4,0
9192,Okamet 500mg Tablet,1,TRUE,4,0
9193,Okaril Expectorant,1,TRUE,4,0
9194,Olexa 7.5mg Tablet,1,TRUE,4,0
9345,Ticocin 200mg Injection,1,TRUE,4,0
9346,Ticocin 400 Injection,1,TRUE,4,0
9347,Tiova Inhaler,1,TRUE,4,0
9348,Tiova Synchrobreathe Inhaler,1,TRUE,4,0
9349,Tobracip Eye Drop,1,TRUE,4,0
9350,Tofajak 5mg Tablet,1,TRUE,4,0
9351,Topex 100mg Tablet,1,TRUE,4,0
9352,Torque Tablet,1,TRUE,4,0
9353,Tramacip 100mg Tablet SR,1,TRUE,4,0
9354,Tranfib 250mg Tablet,1,TRUE,4,0
9355,Triexer Forte 1 Tablet ER,1,TRUE,4,0
9356,Triexer LS 2 Tablet SR,1,TRUE,4,0
9357,Triohale Inhaler,1,TRUE,4,0
9358,Trivedon MR Tablet,1,TRUE,4,0
9359,Trumox Capsule,1,TRUE,4,0
9360,Truzol 4.5gm Injection,1,TRUE,4,0
9361,Tugain 2% Foam,1,TRUE,4,0
9362,Tugain 5% Foam,1,TRUE,4,0
9363,Tugain 5% Gel,1,TRUE,4,0
9364,Tugain 5% Solution,1,TRUE,4,0
9365,U.V. Derm Lotion,1,TRUE,4,0
9366,Ultac 25mg Injection,1,TRUE,4,0
9367,Ultidom Old 10 mg/20 mg Capsule,1,TRUE,4,0
9368,Urilosin 0.2mg Tablet,1,TRUE,4,0
9369,Urilosin 2mg Tablet,1,TRUE,4,0
9370,Urilosin F 0.4 mg/5 mg Capsule,1,TRUE,4,0
9371,Urimax D Tablet MR,1,TRUE,4,0
9372,Urimax F Capsule MR,1,TRUE,4,0
9373,Valcept 450mg Tablet,1,TRUE,4,0
9374,Valdixx 10mg Tablet MD,1,TRUE,4,0
9375,Valtec 300mg Tablet,1,TRUE,4,0
9376,Valtec 500mg Tablet,1,TRUE,4,0
9377,Valtec CR 200 Tablet,1,TRUE,4,0
9378,Vanlid 250mg Injection,1,TRUE,4,0
9379,Vanlid 500mg Tablet,1,TRUE,4,0
9380,Vasopril 2.5mg Tablet,1,TRUE,4,0
9381,Vasotop 30mg Infusion,1,TRUE,4,0
9382,Vcx Serum,1,TRUE,4,0
9383,Vedasol SM Gel,1,TRUE,4,0
9384,Venlor-XR 75 Capsule,1,TRUE,4,0
9385,Vertipress 8 Tablet,1,TRUE,4,0
9386,Vertiron Tablet,1,TRUE,4,0
9387,VesiBeta 50 Tablet ER,1,TRUE,4,0
9388,VesiBeta S 25 Tablet ER,1,TRUE,4,0
9389,Vesigard 7.5 Tablet PR,1,TRUE,4,0
9390,Viatran 2000mg/1000mg Injection,1,TRUE,4,0
9391,Vilarest 20 Tablet,1,TRUE,4,0
9392,Vilarest 40 Tablet,1,TRUE,4,0
9393,Viraday Tablet,1,TRUE,4,0
9394,Voltanec 100mg Tablet,1,TRUE,4,0
9408,ALERGIN L TABLET,1,TRUE,4,0
9409,ALIANZ 100 MG/20 MG CAPSULE,1,TRUE,4,0
9410,AMLOPRES-VL 5MG/160MG TABLET,1,TRUE,4,0
9411,AMPISYN 500 MG CAPSULE,1,TRUE,4,0
9412,Abamune Tablet,1,TRUE,4,0
9413,Acarcip 50 Tablet,1,TRUE,4,0
9414,Acigene Tablet Mint,1,TRUE,4,0
9415,Acivir Eye Drop,1,TRUE,4,0
9416,Acnedap Gel,1,TRUE,4,0
9417,Acneheal Gel,1,TRUE,4,0
9418,Actiflu 500mg Tablet,1,TRUE,4,0
9419,ActivWomen Daily Calcium Supplement Lemon Sugar Free,1,TRUE,4,0
9420,ActivWomen Daily Calcium Supplement Orange Sugar Free,1,TRUE,4,0
9421,ActivWomen Daily Calcium Supplement Strawberry Sugar Free,1,TRUE,4,0
9423,Adgain Plus Capsule,1,TRUE,4,0
9424,Adlube Ointment,1,TRUE,4,0
9425,Advent 200mg/28.5mg Tablet DT,1,TRUE,4,0
9427,Advent 228.5mg Dry Syrup,1,TRUE,4,0
9428,Advent 457mg Tablet DT,1,TRUE,4,0
9430,Advent 625 Tablet,1,TRUE,4,0
9431,Advent 91.4mg Drops Tangy Orange,1,TRUE,4,0
9432,Advent Forte 457mg Syrup Tangy Orange,1,TRUE,4,0
9433,Alerid-D Syrup,1,TRUE,4,0
9434,Alrik 100mg Tablet,1,TRUE,4,0
9435,Alzivit Tablet,1,TRUE,4,0
9436,Amlip AT Tablet,1,TRUE,4,0
9437,Amlopres AT 25 Tablet,1,TRUE,4,0
9438,Amlopres TL Tablet,1,TRUE,4,0
9439,Androfil Gel,1,TRUE,4,0
9440,Antiflu 75mg Capsule,1,TRUE,4,0
9441,Apigy 5mg Tablet,1,TRUE,4,0
9442,Assurans Tablet,1,TRUE,4,0
9443,Asthalin 2 Tablet,1,TRUE,4,0
9445,Asthalin AX JR Expectorant,1,TRUE,4,0
9446,Atorlip 20 Tablet,1,TRUE,4,0
9447,Atorlip 5 Tablet,1,TRUE,4,0
9448,Atorlip 80 Tablet,1,TRUE,4,0
9449,Atorlip EZ 10mg/10mg Tablet,1,TRUE,4,0
9450,Atorlip-F 5mg/145mg Tablet,1,TRUE,4,0
9451,Azee 200mg Dry Syrup,1,TRUE,4,0
9453,Azee XL 200mg Dry Syrup Peppermint,1,TRUE,4,0
9454,Azimax 200 Dry Syrup,1,TRUE,4,0
9455,Azimax XL 200mg/5ml Dry Syrup,1,TRUE,4,0
9456,Azipro 100mg Tablet DT,1,TRUE,4,0
9457,Azipro 500mg Injection,1,TRUE,4,0
9458,BB 24 Syrup,1,TRUE,4,0
9459,BUDECORT HFA,1,TRUE,4,0
9460,Babymask New Unit,1,TRUE,4,0
9461,Bambudil 20mg Tablet,1,TRUE,4,0
9462,Barijak Tablet,1,TRUE,4,0
9463,Basaglar 100IU/ml Kwikpen,1,TRUE,4,0
9464,Beclate 100 hfa Inhaler,1,TRUE,4,0
9465,Beclate 200 Inhaler,1,TRUE,4,0
9466,Beclate 400mcg Rotacap,1,TRUE,4,0
9467,Beclate 50mcg Inhaler,1,TRUE,4,0
9468,Beclate aquanase,1,TRUE,4,0
9469,Bendex 400 Tablet,1,TRUE,4,0
9470,Betasalic Ointment,1,TRUE,4,0
9471,Betnederm gm Ointment,1,TRUE,4,0
9472,Bilacip M 20mg/10mg Tablet,1,TRUE,4,0
9473,Bilafav M Oral Suspension,1,TRUE,4,0
9474,Bilafav Oral Solution Strawberry,1,TRUE,4,0
9475,Billargic Tablet,1,TRUE,4,0
9476,Biozora GG Granules Vanilla,1,TRUE,4,0
9477,Bolstran 150mg Injection,1,TRUE,4,0
9478,Bondria 150mg Tablet,1,TRUE,4,0
9479,Breathe O Meter (Peak Flow Meter) Unit,1,TRUE,4,0
9480,Brivepsy 100mg Tablet,1,TRUE,4,0
9481,Bromolin 500 mg/8 mg Capsule,1,TRUE,4,0
9482,Budecort 0.5mg Respules 2ml,1,TRUE,4,0
9483,Budecort 100 Inhaler,1,TRUE,4,0
9484,Budecort 200 Rotacap,1,TRUE,4,0
9485,Budeflam Aquanase,1,TRUE,4,0
9486,Budenase AQ Nasal Spray,1,TRUE,4,0
9487,Bupep 150mg Tablet SR,1,TRUE,4,0
9488,C VIT CHEW Tablet,1,TRUE,4,0
9489,CIPLACEF 1 GM INJECTION,1,TRUE,4,0
9490,CIPRUBICIN 50MG INFUSION,1,TRUE,4,0
9491,COF-RYL Cough Syrup,1,TRUE,4,0
9492,Capmide 40mg Capsule,1,TRUE,4,0
9493,Carloc 3.125 Tablet,1,TRUE,4,0
9494,Carloc I 12.5 Tablet,1,TRUE,4,0
9545,Cheston Cold and Flu Tablet,1,TRUE,4,0
9546,Cheston LS Syrup,1,TRUE,4,0
9547,Chloraxin 125mg/5ml Suspension,1,TRUE,4,0
9548,Chloraxin 500mg Capsule,1,TRUE,4,0
9549,Chlorcip Plus Mouth Wash,1,TRUE,4,0
9550,Cip-Zox Tablet,1,TRUE,4,0
9551,Cipanec 50mg/300mg/300mg Tablet,1,TRUE,4,0
9552,Cipcal HD Tablet,1,TRUE,4,0
9553,Cipcal Syrup,1,TRUE,4,0
9554,Cipcal-XT Tablet,1,TRUE,4,0
9555,Cipclav 1000 mg/200 mg Injection,1,TRUE,4,0
9556,Cipclav 200 mg/28.5 mg Dry Syrup,1,TRUE,4,0
9557,Cipgest 2mg Tablet,1,TRUE,4,0
9558,Ciplactin Tablet,1,TRUE,4,0
9560,Ciplar 10 Tablet,1,TRUE,4,0
9561,Ciplar 40 Tablet,1,TRUE,4,0
9562,Ciplar H 40 mg/25 mg Tablet,1,TRUE,4,0
9563,Ciplase Forte 10mg Tablet,1,TRUE,4,0
9564,Ciplenza 800mg Tablet,1,TRUE,4,0
9645,Enclex 40 Injection,1,TRUE,4,0
9646,Enfalist 40mg Injection,1,TRUE,4,0
9647,Entofoam Cream,1,TRUE,4,0
9648,Entofoam NF Cream,1,TRUE,4,0
9649,Epizam 0.25mg Tablet MD,1,TRUE,4,0
9650,Eplerite 25 Tablet,1,TRUE,4,0
9651,Erycin 125mg Tablet,1,TRUE,4,0
9652,Erycin 500mg Tablet,1,TRUE,4,0
9653,Esomac 10mg Granules,1,TRUE,4,0
9654,Esomac D 20 Capsule SR,1,TRUE,4,0
9655,Esomac D 40 Capsule SR,1,TRUE,4,0
9656,Esta 0.375mg Vaginal Spray,1,TRUE,4,0
9657,Estova 2 Tablet,1,TRUE,4,0
9658,Etacept 25mg Injection,1,TRUE,4,0
9659,Etozox T Tablet,1,TRUE,4,0
9660,Everfresh Hygiene Wash,1,TRUE,4,0
9661,Everfresh Powder,1,TRUE,4,0
9662,Evocort 6 mcg/400 mcg Rotacap,1,TRUE,4,0
9663,FORCAN PLUS INFUSION 2 MG,1,TRUE,4,0
9664,Falcithar 40mg Injection,1,TRUE,4,0
9665,Fastram 325 mg/37.5 mg Tablet,1,TRUE,4,0
9666,Fenolip 200mg Capsule,1,TRUE,4,0
9667,Fericip Tablet,1,TRUE,4,0
9668,Fericip XT Syrup,1,TRUE,4,0
9669,Fertolet Tablet,1,TRUE,4,0
9670,Flavocip 200 Tablet,1,TRUE,4,0
9671,Flexidol P 100mg/500mg Tablet,1,TRUE,4,0
9672,Flexifen 100mg Tablet,1,TRUE,4,0
9673,Flohale 250mcg Rotacap,1,TRUE,4,0
9674,Flomex Eye Drop,1,TRUE,4,0
9675,Fludep 20mg Capsule,1,TRUE,4,0
9676,Fluticosone Nasal Spray,1,TRUE,4,0
9677,For-IC Capsule,1,TRUE,4,0
9678,Foracort 100 Rotacap,1,TRUE,4,0
9679,Foracort 200 Rotacap,1,TRUE,4,0
9680,Foracort Forte Rotacap,1,TRUE,4,0
9681,Foratec Rotacap,1,TRUE,4,0
9682,Forcan 200mg Infusion,1,TRUE,4,0
9683,Forpar 2gm Injection,1,TRUE,4,0
9684,Forpar XP 1000mg/125mg Injection,1,TRUE,4,0
9688,Fourderm Cream,1,TRUE,4,0
9689,Fullhale 6 mcg/125 mcg Inhaler,1,TRUE,4,0
9690,Fungicip 200 Tablet,1,TRUE,4,0
9691,Fusibact Cream,1,TRUE,4,0
9692,Gabacip M Tablet,1,TRUE,4,0
9693,Gardian Tablet,1,TRUE,4,0
9694,Gastro 10mg Tablet,1,TRUE,4,0
9715,Gabamet 300mg/500mcg Tablet,1,TRUE,4,0
9716,Gamacip 0.1% Lotion,1,TRUE,4,0
9717,Gatiquin Eye Ointment,1,TRUE,4,0
9718,Gefticip Tablet,1,TRUE,4,0
9719,Gentacip 80mg Injection,1,TRUE,4,0
9720,Glimda 1 Tablet,1,TRUE,4,0
9721,Glimicip 1mg Tablet,1,TRUE,4,0
9722,Glumet 500mg Tablet,1,TRUE,4,0
9723,Glycohale FB Capsule,1,TRUE,4,0
9724,Granicip 1mg Syrup,1,TRUE,4,0
9725,Gripe Water,1,TRUE,4,0
9726,Helipac 20 mg/500 mg/750 mg Kit,1,TRUE,4,0
9727,Hepcvir L 90mg/400mg Tablet,1,TRUE,4,0
9728,Hipress 50 Tablet,1,TRUE,4,0
9729,Hyperneb 3% Respules (4ml Each),1,TRUE,4,0
9730,Hyperneb 7% Respules (4ml Each),1,TRUE,4,0
9731,Ibugesic Nano Gel,1,TRUE,4,0
9732,Ibugesic Plus Oral Suspension Orange,1,TRUE,4,0
9733,Ibugesic Plus Tablet,1,TRUE,4,0
9734,Ibugesic TH 100mg/8mg Tablet,1,TRUE,4,0
9735,Ikgdar 100mg Injection,1,TRUE,4,0
9736,Ikgdar 500mg Injection,1,TRUE,4,0
9737,Imicrit 250mg/250mg Injection,1,TRUE,4,0
9738,Imudrops Eye Drop,1,TRUE,4,0
9739,Imudrops Singules Eye Drop 0.5ml,1,TRUE,4,0
9740,Imutrex 2.5mg Tablet,1,TRUE,4,0
9741,Inhalation Device,1,TRUE,4,0
9743,Intiflo 0.75mg/ml Infusion,1,TRUE,4,0
9744,Isabgol Granules Powder,1,TRUE,4,0
9745,Clotrim B Cream,1,TRUE,4,0
9749,Cofdex P Expectorant,1,TRUE,4,0
9750,Cofdex Plus Syrup Sweet Orange,1,TRUE,4,0
9752,Cofnec 50 mg/500 mg Tablet,1,TRUE,4,0
9753,Cofol-Z Capsule,1,TRUE,4,0
9754,Cofryl Syrup,1,TRUE,4,0
9755,Cofton Expectorant,1,TRUE,4,0
9757,Cognolin Injection,1,TRUE,4,0
9758,Coldex Capsule,1,TRUE,4,0
9761,Combace Eye Drop,1,TRUE,4,0
9763,Combolin 50 mcg/20 mcg Rotacap,1,TRUE,4,0
9766,Cosart-H Tablet,1,TRUE,4,0
9769,Cresar 80 Tablet,1,TRUE,4,0
9770,Cresar 80H Tablet,1,TRUE,4,0
9773,Cresar LN 10mg/40mg Tablet,1,TRUE,4,0
9775,Creslip 40mg/10mg Tablet,1,TRUE,4,0
9776,Crisanta Tablet,1,TRUE,4,0
9777,Cromal Forte Eye Drop,1,TRUE,4,0
9781,Cytoblastin 10mg Injection,1,TRUE,4,0
9782,Cytocristin 1mg Injection,1,TRUE,4,0
9784,Cytoplatin 10mg Injection,1,TRUE,4,0
9785,Cytoplatin 50mg Infusion,1,TRUE,4,0
9786,Cytorx 500mg Tablet,1,TRUE,4,0
9787,D LORATIN 5MG TABLET,1,TRUE,4,0
9788,DILGARD 120MG TABLET XL,1,TRUE,4,0
9789,DILGARD 180MG TABLET XL,1,TRUE,4,0
9791,Dabipla 110mg Capsule,1,TRUE,4,0
9795,Methercip 0.125mg Tablet,1,TRUE,4,0
9796,Metolar 1mg Injection,1,TRUE,4,0
9797,Metolar XR 100 Capsule,1,TRUE,4,0
9798,Metolar XR 12.5 Capsule,1,TRUE,4,0
9799,Metolar-XT 50 Tablet,1,TRUE,4,0
9800,Migarid 5 Tablet,1,TRUE,4,0
9801,Migset 25mg Tablet,1,TRUE,4,0
9802,Minova 100mg Tablet,1,TRUE,4,0
9803,Misol 200mg Tablet,1,TRUE,4,0
9804,Misoprost 600 Tablet,1,TRUE,4,0
9805,Modatec 100mg Tablet,1,TRUE,4,0
9806,Modatec 200mg Tablet,1,TRUE,4,0
9807,Montair LC Kid Syrup,1,TRUE,4,0
9808,Montair Plus Kid 4mg/5mg Tablet,1,TRUE,4,0
9809,Montecip 10mg Tablet,1,TRUE,4,0
9810,Montecip FX 10mg/120mg Tablet,1,TRUE,4,0
9811,Montecip LC Tablet,1,TRUE,4,0
9812,Mosapid 5mg Tablet,1,TRUE,4,0
9813,Movexx MR Tablet,1,TRUE,4,0
9814,Movexx SP Tablet,1,TRUE,4,0
9815,Moxicip D Eye Drop,1,TRUE,4,0
9816,Moxiflox Eye Drop,1,TRUE,4,0
9817,Moxiflox Infusion,1,TRUE,4,0
9818,Mtprost Kit,1,TRUE,4,0
9819,Mucinac 20% Injection,1,TRUE,4,0
9820,Mucinac AB Tablet,1,TRUE,4,0
9821,Mucinac C Effervescent Tablet Strawberry,1,TRUE,4,0
9822,Mucolinc 2mg/8mg Tablet,1,TRUE,4,0
9823,Mucolinc AX Syrup,1,TRUE,4,0
9824,Mucolinc Expectorant,1,TRUE,4,0
9825,Nandrolin 50mg Injection,1,TRUE,4,0
9826,Nebicip 5 Tablet,1,TRUE,4,0
9827,Nebizide 5mg/12.5mg Tablet,1,TRUE,4,0
9828,Neemalo Soap,1,TRUE,4,0
9829,Neodrox 500mg Tablet,1,TRUE,4,0
9830,Neohaler Device,1,TRUE,4,0
9831,Nestacort 30mg Tablet,1,TRUE,4,0
9832,Netspan 25 Injection,1,TRUE,4,0
9833,Neutralizing Lotion,1,TRUE,4,0
9834,Nevimune Tablet,1,TRUE,4,0
9835,New Silofast D 4 Tablet,1,TRUE,4,0
9836,Newquin 0.5% Eye Drop,1,TRUE,4,0
9837,Nicip 50mg Suspension,1,TRUE,4,0
9838,Nicispas 20 mg/100 mg Tablet,1,TRUE,4,0
9839,Nicochew 4mg Gum,1,TRUE,4,0
9840,Nicotine Polacrilex 4mg Chewing Gums,1,TRUE,4,0
9841,Nifelate 5mg Capsule,1,TRUE,4,0
9842,Nimupain Kid 50mg Tablet,1,TRUE,4,0
9843,Nimupain Plus Suspension,1,TRUE,4,0
9844,Nintib 100 Soft Gelatin Capsule,1,TRUE,4,0
9849,Duovir EP 150 mg/300 mg Tablet,1,TRUE,4,0
9851,Duovir-E Kit,1,TRUE,4,0
9853,Duprost Capsule,1,TRUE,4,0
9854,Duzac 20mg Capsule,1,TRUE,4,0
9855,Dyrade M 200 mg/250 mg Tablet,1,TRUE,4,0
9858,Dytor 10 Tablet,1,TRUE,4,0
9859,Dytor 40 Tablet,1,TRUE,4,0
9863,Dytor Plus 5 Tablet,1,TRUE,4,0
9864,Dytor Plus Forte Tablet,1,TRUE,4,0
9865,Dytor Plus LS 10 Tablet,1,TRUE,4,0
9868,Easylax L Oral Solution Lemon Sugar Free,1,TRUE,4,0
9870,Easylax Plus Oral Emulsion,1,TRUE,4,0
9871,Easylax Plus Oral Emulsion Peppermint Sugar Free,1,TRUE,4,0
9878,Emocip Cream,1,TRUE,4,0
9883,Endogest 200 Capsule,1,TRUE,4,0
9885,Endogest 400mg Soft Gelatin Capsule,1,TRUE,4,0
9886,Entavir 0.5mg Tablet,1,TRUE,4,0
9891,Entosec 1000mg Tablet,1,TRUE,4,0
9893,Epina Eye Drop,1,TRUE,4,0
9894,Eplerite 50 Tablet,1,TRUE,4,0
9895,Simlip 20mg Tablet,1,TRUE,4,0
9896,Simply One 160 mcg/4.5 mcg Inhaler,1,TRUE,4,0
9897,Simply One 200 mcg/6 mcg Rotacap,1,TRUE,4,0
9898,Simply One 80 mcg/4.5 mcg Inhaler,1,TRUE,4,0
9901,Sitacip 50mg Tablet,1,TRUE,4,0
9902,Sitacip M 50/1000 Tablet ER,1,TRUE,4,0
9904,Softheal Cream,1,TRUE,4,0
9905,Soliact 10 Tablet,1,TRUE,4,0
9909,Sotalar 80mg Tablet,1,TRUE,4,0
9911,Spasmonil Drop,1,TRUE,4,0
9912,Spasmonil Forte Tablet,1,TRUE,4,0
9918,Styptocip Tablet,1,TRUE,4,0
9920,Suhagra 50 Tablet,1,TRUE,4,0
9922,Supernim Plus 100 mg/325 mg Tablet,1,TRUE,4,0
9923,Supribact LB Capsule,1,TRUE,4,0
9931,Tadacip 10mg Tablet,1,TRUE,4,0
9934,Tariflox 200mg Infusion,1,TRUE,4,0
9935,Tariflox 50mg/5ml Suspension,1,TRUE,4,0
9940,Techlor 80 Tablet,1,TRUE,4,0
9941,Tegura 100mg/224mg Tablet,1,TRUE,4,0
9944,Temoside 250 Capsule,1,TRUE,4,0
9995,Silagra 100mg Tablet,1,TRUE,4,0
9996,Silagra 25 Tablet,1,TRUE,4,0
9997,Simcard 10mg Tablet,1,TRUE,4,0
9998,Sitacip D 5mg/50mg Tablet,1,TRUE,4,0
9999,Spar Eye Drop,1,TRUE,4,0
10000,Spasmocip Plus Capsule,1,TRUE,4,0
10001,Spasmonil 20mg/325mg Tablet,1,TRUE,4,0
10002,Spasmonil Forte Syrup,1,TRUE,4,0
10003,Spasmonil Plus Tablet,1,TRUE,4,0
10004,Spasmorid 10 mg/40 mg Drop,1,TRUE,4,0
10005,Ston 1 Oral Solution Delicious Pineapple,1,TRUE,4,0
10007,Ston 1 Oral Solution Mixed Fruit,1,TRUE,4,0
10009,Ston 1B6 Oral Solution Raspberry,1,TRUE,4,0
10011,Strafos Cream,1,TRUE,4,0
10012,Stroncip Oral Suspension,1,TRUE,4,0
10013,Suhagra Duralong Spray,1,TRUE,4,0
10014,Sulbacip 2gm Injection,1,TRUE,4,0
10015,Super Glow NF Cream,1,TRUE,4,0
10016,Supernim 100mg Tablet,1,TRUE,4,0
10017,Supernim Gel,1,TRUE,4,0
10018,Synclar 250mg Tablet,1,TRUE,4,0
10019,Synclar Rediuse Suspension,1,TRUE,4,0
10020,Syndyma 100mg Injection,1,TRUE,4,0
10021,TRANAX 0.25 MG TABLET,1,TRUE,4,0
10022,Tablura 80mg Tablet,1,TRUE,4,0
10023,Tachyra 150mg Injection,1,TRUE,4,0
10024,Tafmune-EM 10 Tablet,1,TRUE,4,0
10025,Tariflox 200mg Tablet,1,TRUE,4,0
10026,Tariflox OZ Suspension,1,TRUE,4,0
10027,Tegod 6mg Tablet,1,TRUE,4,0
10028,Temoside 100 Capsule,1,TRUE,4,0
10029,Tenepla M 500mg/20mg Tablet SR,1,TRUE,4,0
10030,Tenepla Tablet,1,TRUE,4,0
10031,Tenvir L Tablet,1,TRUE,4,0
10032,Tenvir Tablet,1,TRUE,4,0
10033,Tenvir-AF Tablet,1,TRUE,4,0
10034,Terbicip Cream,1,TRUE,4,0
10036,Tercan 250mg Tablet,1,TRUE,4,0
10037,Terfed 30mg Syrup,1,TRUE,4,0
10038,Terol 1mg Tablet,1,TRUE,4,0
10039,Terol 2mg Tablet,1,TRUE,4,0
10040,Theo-Asthalin Forte Tablet,1,TRUE,4,0
10041,Theo-Asthalin SR Tablet,1,TRUE,4,0
10042,Theoday 400mg Tablet,1,TRUE,4,0
10043,Thiocell Tablet,1,TRUE,4,0
10044,Thyrocip Tablet,1,TRUE,4,0
10099,8X Shampoo,1,TRUE,4,0
10100,8X-KT Shampoo,1,TRUE,4,0
10101,AMPISYN 250 MG CAPSULE,1,TRUE,4,0
10102,AZEEMUNE 500MG TABLET,1,TRUE,4,0
10103,Acarcip 25 Tablet,1,TRUE,4,0
